key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,extensions,basisOfRecord,individualCount,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,coordinateUncertaintyInMeters,continent,stateProvince,year,month,day,eventDate,lastInterpreted,references,license,identifiers,facts,relations,geodeticDatum,class,countryCode,country,rightsHolder,identifier,informationWithheld,nomenclaturalCode,municipality,datasetName,identificationVerificationStatus,gbifID,language,occurrenceID,type,taxonID,vernacularName,institutionCode,samplingProtocol,datasetID,accessRights,name,modified,county,catalogNumber,occurrenceStatus,taxonConceptID,eventTime,behavior,endDayOfYear,locality,collectionCode,recordedBy,originalNameUsage,startDayOfYear,occurrenceRemarks,higherClassification,X.b153643d.735a.440f.a0e9.428b4f9d1cd2.,lifeStage,identifiedBy,sex,dateIdentified,elevation,preparations,habitat,verbatimEventDate,dynamicProperties,locationRemarks,recordNumber,collectionID,coordinatePrecision,fieldNumber,associatedReferences,georeferenceVerificationStatus,georeferenceRemarks,otherCatalogNumbers,higherGeography,island,islandGroup,dataGeneralizations,institutionID,infraspecificEpithet,georeferencedBy,disposition,bibliographicCitation
1137097788,"Culex pipiens Linnaeus, 1758",51.408081,4.84979,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:09.657+0000,140,none,HUMAN_OBSERVATION,3,1652991,1,54,216,811,3346,1497010,1652991,1652991,"Culex pipiens Linnaeus, 1758",Animalia,Arthropoda,Diptera,Culicidae,Culex,Culex pipiens,Culex,pipiens,SPECIES,ACCEPTED,NA,EUROPE,Antwerp,2009,8,31,2009-08-31T00:00:00,2019-11-13T19:55:09.657+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:4837,NA,NA,Merksplas,NA,NA,1137097788,NA,MODIRISK:4837,Event,NA,NA,ITM,Mosquito Magnet Liberty Plus,NA,NA,"Culex pipiens Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,9 Witte keiweg,NA,NA,NA,NA,NA,NA,NA,NA,Veerle,MALE,NA,NA,NA,NA,2009-08-31/2009-09-07,Stagnant water=false;Running water=true;Potential breeding site=true;Landscape=peri-urban,not exact same site due to other crops on field (old site not longer accessible),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137097791,"Culex pipiens Linnaeus, 1758",50.079689,4.34853,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:10.020+0000,140,none,HUMAN_OBSERVATION,3,1652991,1,54,216,811,3346,1497010,1652991,1652991,"Culex pipiens Linnaeus, 1758",Animalia,Arthropoda,Diptera,Culicidae,Culex,Culex pipiens,Culex,pipiens,SPECIES,ACCEPTED,NA,EUROPE,Hainaut,2009,8,25,2009-08-25T00:00:00,2019-11-13T19:55:10.020+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:4867,NA,NA,Virelles,NA,NA,1137097791,NA,MODIRISK:4867,Event,NA,NA,KBIN,Mosquito Magnet Liberty Plus,NA,NA,"Culex pipiens Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,Ferriere,NA,NA,NA,NA,NA,NA,NA,NA,David,FEMALE,NA,NA,NA,NA,2009-08-25/2009-09-01,Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137097802,"Culex pipiens Linnaeus, 1758",51.408081,4.84979,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:09.666+0000,140,none,HUMAN_OBSERVATION,10,1652991,1,54,216,811,3346,1497010,1652991,1652991,"Culex pipiens Linnaeus, 1758",Animalia,Arthropoda,Diptera,Culicidae,Culex,Culex pipiens,Culex,pipiens,SPECIES,ACCEPTED,NA,EUROPE,Antwerp,2009,8,31,2009-08-31T00:00:00,2019-11-13T19:55:09.666+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:4836,NA,NA,Merksplas,NA,NA,1137097802,NA,MODIRISK:4836,Event,NA,NA,ITM,Mosquito Magnet Liberty Plus,NA,NA,"Culex pipiens Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,9 Witte keiweg,NA,NA,NA,NA,NA,NA,NA,NA,Veerle,FEMALE,NA,NA,NA,NA,2009-08-31/2009-09-07,Stagnant water=false;Running water=true;Potential breeding site=true;Landscape=peri-urban,not exact same site due to other crops on field (old site not longer accessible),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137097803,"Culex pipiens Linnaeus, 1758",50.516811,5.88244,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:09.659+0000,140,none,HUMAN_OBSERVATION,4,1652991,1,54,216,811,3346,1497010,1652991,1652991,"Culex pipiens Linnaeus, 1758",Animalia,Arthropoda,Diptera,Culicidae,Culex,Culex pipiens,Culex,pipiens,SPECIES,ACCEPTED,NA,EUROPE,Liege,2009,8,11,2009-08-11T00:00:00,2019-11-13T19:55:09.659+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:4877,NA,NA,Theux,NA,NA,1137097803,NA,MODIRISK:4877,Event,NA,NA,KBIN,Mosquito Magnet Liberty Plus,NA,NA,"Culex pipiens Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,Chemin du Golf,NA,NA,NA,NA,NA,NA,NA,NA,David,FEMALE,NA,NA,NA,NA,2009-08-11/2009-08-18,Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137097808,"Culex pipiens Linnaeus, 1758",50.251019,6.09752,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:10.033+0000,140,none,HUMAN_OBSERVATION,1,1652991,1,54,216,811,3346,1497010,1652991,1652991,"Culex pipiens Linnaeus, 1758",Animalia,Arthropoda,Diptera,Culicidae,Culex,Culex pipiens,Culex,pipiens,SPECIES,ACCEPTED,NA,EUROPE,Liege,2009,8,18,2009-08-18T00:00:00,2019-11-13T19:55:10.033+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:4850,NA,NA,Crombach,NA,NA,1137097808,NA,MODIRISK:4850,Event,NA,NA,KBIN,Mosquito Magnet Liberty Plus,NA,NA,"Culex pipiens Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,91 Neundorf,NA,NA,NA,NA,NA,NA,NA,NA,David,FEMALE,NA,NA,NA,NA,2009-08-18/2009-08-25,Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137097816,"Culex pipiens Linnaeus, 1758",50.251019,6.09752,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:10.002+0000,140,none,HUMAN_OBSERVATION,2,1652991,1,54,216,811,3346,1497010,1652991,1652991,"Culex pipiens Linnaeus, 1758",Animalia,Arthropoda,Diptera,Culicidae,Culex,Culex pipiens,Culex,pipiens,SPECIES,ACCEPTED,NA,EUROPE,Liege,2009,8,18,2009-08-18T00:00:00,2019-11-13T19:55:10.002+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:4851,NA,NA,Crombach,NA,NA,1137097816,NA,MODIRISK:4851,Event,NA,NA,KBIN,Mosquito Magnet Liberty Plus,NA,NA,"Culex pipiens Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,91 Neundorf,NA,NA,NA,NA,NA,NA,NA,NA,David,MALE,NA,NA,NA,NA,2009-08-18/2009-08-25,Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137097820,"Culex pipiens Linnaeus, 1758",50.719719,6.09002,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:09.666+0000,140,none,HUMAN_OBSERVATION,2,1652991,1,54,216,811,3346,1497010,1652991,1652991,"Culex pipiens Linnaeus, 1758",Animalia,Arthropoda,Diptera,Culicidae,Culex,Culex pipiens,Culex,pipiens,SPECIES,ACCEPTED,NA,EUROPE,Liege,2009,8,11,2009-08-11T00:00:00,2019-11-13T19:55:09.666+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:4870,NA,NA,Raeren,NA,NA,1137097820,NA,MODIRISK:4870,Event,NA,NA,KBIN,Mosquito Magnet Liberty Plus,NA,NA,"Culex pipiens Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,241 Aachener Strasse,NA,NA,NA,NA,NA,NA,NA,NA,David,FEMALE,NA,NA,NA,NA,2009-08-11/2009-08-18,Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137097824,"Culex pipiens Linnaeus, 1758",50.019901,4.39729,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:09.994+0000,140,none,HUMAN_OBSERVATION,8,1652991,1,54,216,811,3346,1497010,1652991,1652991,"Culex pipiens Linnaeus, 1758",Animalia,Arthropoda,Diptera,Culicidae,Culex,Culex pipiens,Culex,pipiens,SPECIES,ACCEPTED,NA,EUROPE,Hainaut,2009,8,25,2009-08-25T00:00:00,2019-11-13T19:55:09.994+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:4871,NA,NA,Baileux,NA,NA,1137097824,NA,MODIRISK:4871,Event,NA,NA,KBIN,Mosquito Magnet Liberty Plus,NA,NA,"Culex pipiens Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,35 Les Viviers,NA,NA,NA,NA,NA,NA,NA,NA,David,FEMALE,NA,NA,NA,NA,2009-08-25/2009-09-01,Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137097732,"Culex pipiens Linnaeus, 1758",51.26799,4.84713,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:09.661+0000,140,none,HUMAN_OBSERVATION,9,1652991,1,54,216,811,3346,1497010,1652991,1652991,"Culex pipiens Linnaeus, 1758",Animalia,Arthropoda,Diptera,Culicidae,Culex,Culex pipiens,Culex,pipiens,SPECIES,ACCEPTED,NA,EUROPE,Antwerp,2009,9,7,2009-09-07T00:00:00,2019-11-13T19:55:09.661+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:4824,NA,NA,Wechelderzande,NA,NA,1137097732,NA,MODIRISK:4824,Event,NA,NA,ITM,Mosquito Magnet Liberty Plus,NA,NA,"Culex pipiens Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,Goordreef,NA,NA,NA,NA,NA,NA,NA,NA,Veerle,FEMALE,NA,NA,NA,NA,2009-09-07/2009-09-14,Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137097734,"Culex pipiens Linnaeus, 1758",50.931782,5.40225,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:09.992+0000,140,none,HUMAN_OBSERVATION,2,1652991,1,54,216,811,3346,1497010,1652991,1652991,"Culex pipiens Linnaeus, 1758",Animalia,Arthropoda,Diptera,Culicidae,Culex,Culex pipiens,Culex,pipiens,SPECIES,ACCEPTED,NA,EUROPE,Limburg,2009,9,20,2009-09-20T00:00:00,2019-11-13T19:55:09.992+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:4809,NA,NA,Diepenbeek,NA,NA,1137097734,NA,MODIRISK:4809,Event,NA,NA,ITM,Mosquito Magnet Liberty Plus,NA,NA,"Culex pipiens Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Veerle,FEMALE,NA,NA,NA,NA,2009-09-20/2009-09-27,Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137097739,"Culex pipiens Linnaeus, 1758",50.913391,5.66334,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:09.652+0000,140,none,HUMAN_OBSERVATION,20,1652991,1,54,216,811,3346,1497010,1652991,1652991,"Culex pipiens Linnaeus, 1758",Animalia,Arthropoda,Diptera,Culicidae,Culex,Culex pipiens,Culex,pipiens,SPECIES,ACCEPTED,NA,EUROPE,Limburg,2009,9,15,2009-09-15T00:00:00,2019-11-13T19:55:09.652+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:4818,NA,NA,Lanaken,NA,NA,1137097739,NA,MODIRISK:4818,Event,NA,NA,ITM,Mosquito Magnet Liberty Plus,NA,NA,"Culex pipiens Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,22 Romeinendreef,NA,NA,NA,NA,NA,NA,NA,NA,Veerle,FEMALE,NA,NA,NA,NA,2009-09-15/2009-09-22,Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=urban,"horses, residential area",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137097741,"Culex pipiens Linnaeus, 1758",50.931782,5.40225,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:09.661+0000,140,none,HUMAN_OBSERVATION,1,1652991,1,54,216,811,3346,1497010,1652991,1652991,"Culex pipiens Linnaeus, 1758",Animalia,Arthropoda,Diptera,Culicidae,Culex,Culex pipiens,Culex,pipiens,SPECIES,ACCEPTED,NA,EUROPE,Limburg,2009,9,20,2009-09-20T00:00:00,2019-11-13T19:55:09.661+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:4810,NA,NA,Diepenbeek,NA,NA,1137097741,NA,MODIRISK:4810,Event,NA,NA,ITM,Mosquito Magnet Liberty Plus,NA,NA,"Culex pipiens Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Veerle,MALE,NA,NA,NA,NA,2009-09-20/2009-09-27,Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137097745,"Culex pipiens Linnaeus, 1758",51.203972,5.09483,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:10.031+0000,140,none,HUMAN_OBSERVATION,6,1652991,1,54,216,811,3346,1497010,1652991,1652991,"Culex pipiens Linnaeus, 1758",Animalia,Arthropoda,Diptera,Culicidae,Culex,Culex pipiens,Culex,pipiens,SPECIES,ACCEPTED,NA,EUROPE,Antwerp,2009,9,14,2009-09-14T00:00:00,2019-11-13T19:55:10.031+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:4812,NA,NA,Mol,NA,NA,1137097745,NA,MODIRISK:4812,Event,NA,NA,ITM,Mosquito Magnet Liberty Plus,NA,NA,"Culex pipiens Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,23 Groot Kapellen,NA,NA,NA,NA,NA,NA,NA,NA,Veerle,FEMALE,NA,NA,NA,NA,2009-09-14/2009-09-21,Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban,different pastures with horses in vicinity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137097747,"Culex pipiens Linnaeus, 1758",51.274349,4.98627,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:09.996+0000,140,none,HUMAN_OBSERVATION,4,1652991,1,54,216,811,3346,1497010,1652991,1652991,"Culex pipiens Linnaeus, 1758",Animalia,Arthropoda,Diptera,Culicidae,Culex,Culex pipiens,Culex,pipiens,SPECIES,ACCEPTED,NA,EUROPE,Antwerp,2009,9,14,2009-09-14T00:00:00,2019-11-13T19:55:09.996+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:4811,NA,NA,Lichtaart,NA,NA,1137097747,NA,MODIRISK:4811,Event,NA,NA,ITM,Mosquito Magnet Liberty Plus,NA,NA,"Culex pipiens Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Veerle,FEMALE,NA,NA,NA,NA,2009-09-14/2009-09-21,Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137097751,"Culex pipiens Linnaeus, 1758",51.154789,2.72965,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:09.656+0000,140,none,HUMAN_OBSERVATION,4,1652991,1,54,216,811,3346,1497010,1652991,1652991,"Culex pipiens Linnaeus, 1758",Animalia,Arthropoda,Diptera,Culicidae,Culex,Culex pipiens,Culex,pipiens,SPECIES,ACCEPTED,NA,EUROPE,West Flanders,2009,9,30,2009-09-30T00:00:00,2019-11-13T19:55:09.656+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:4898,NA,NA,Lombardsijde,NA,NA,1137097751,NA,MODIRISK:4898,Event,NA,NA,UCL,Mosquito Magnet Liberty Plus,NA,NA,"Culex pipiens Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wouter Dekoninck,FEMALE,NA,NA,NA,NA,2009-09-30/2009-10-07,Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137097753,"Culex pipiens Linnaeus, 1758",51.044647,4.845042,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:10.000+0000,140,none,HUMAN_OBSERVATION,1,1652991,1,54,216,811,3346,1497010,1652991,1652991,"Culex pipiens Linnaeus, 1758",Animalia,Arthropoda,Diptera,Culicidae,Culex,Culex pipiens,Culex,pipiens,SPECIES,ACCEPTED,NA,EUROPE,Antwerp,2009,9,9,2009-09-09T00:00:00,2019-11-13T19:55:10.000+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:4828,NA,NA,Herselt,NA,NA,1137097753,NA,MODIRISK:4828,Event,NA,NA,ITM,Mosquito Magnet Liberty Plus,NA,NA,"Culex pipiens Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Veerle,MALE,NA,NA,NA,NA,2009-09-09/2009-09-16,Stagnant water=true;Running water=true;Potential breeding site=true;Landscape=rural,Raambroekse bossen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137097754,"Culex pipiens Linnaeus, 1758",51.166359,5.61523,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:10.031+0000,140,none,HUMAN_OBSERVATION,3,1652991,1,54,216,811,3346,1497010,1652991,1652991,"Culex pipiens Linnaeus, 1758",Animalia,Arthropoda,Diptera,Culicidae,Culex,Culex pipiens,Culex,pipiens,SPECIES,ACCEPTED,NA,EUROPE,Limburg,2009,9,8,2009-09-08T00:00:00,2019-11-13T19:55:10.031+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:4834,NA,NA,Bree,NA,NA,1137097754,NA,MODIRISK:4834,Event,NA,NA,ITM,Mosquito Magnet Liberty Plus,NA,NA,"Culex pipiens Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,waterstraat 1,NA,NA,NA,NA,NA,NA,NA,NA,Veerle,FEMALE,NA,NA,NA,NA,2009-09-08/2009-09-15,Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137097755,"Culex pipiens Linnaeus, 1758",51.198589,4.77214,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:10.015+0000,140,none,HUMAN_OBSERVATION,1,1652991,1,54,216,811,3346,1497010,1652991,1652991,"Culex pipiens Linnaeus, 1758",Animalia,Arthropoda,Diptera,Culicidae,Culex,Culex pipiens,Culex,pipiens,SPECIES,ACCEPTED,NA,EUROPE,Antwerp,2009,9,7,2009-09-07T00:00:00,2019-11-13T19:55:10.015+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:4817,NA,NA,Vorselaar,NA,NA,1137097755,NA,MODIRISK:4817,Event,NA,NA,ITM,Mosquito Magnet Liberty Plus,NA,NA,"Culex pipiens Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Veerle,MALE,NA,NA,NA,NA,2009-09-07/2009-09-14,Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137097757,"Culex pipiens Linnaeus, 1758",51.136688,4.87342,cdround,6679952f-649b-4888-bd97-00daca4b8cc1,37e82b90-1e21-11de-ab90-f72009d2669b,c2f1d0d3-c5dc-4995-835d-d04e4ec46d6e,BE,DWC_ARCHIVE,2019-11-07T22:57:11.967+0000,2019-11-13T19:55:09.653+0000,140,none,HUMAN_OBSERVATION,4,1652991,1,54,216,811,3346,1497010,1652991,1652991,"Culex pipiens Linnaeus, 1758",Animalia,Arthropoda,Diptera,Culicidae,Culex,Culex pipiens,Culex,pipiens,SPECIES,ACCEPTED,NA,EUROPE,Antwerp,2009,9,2,2009-09-02T00:00:00,2019-11-13T19:55:09.653+0000,NA,http://creativecommons.org/licenses/by/4.0/legalcode,none,none,none,WGS84,Insecta,BE,Belgium,NA,MODIRISK:4806,NA,NA,Westerlo,NA,NA,1137097757,NA,MODIRISK:4806,Event,NA,NA,ITM,Mosquito Magnet Liberty Plus,NA,NA,"Culex pipiens Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Veerle,FEMALE,NA,NA,NA,NA,2009-09-02/2009-09-09,Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
